run_accession	sample_accession	sample_title	sample_alias	scientific_name	cultivar	variety	ecotype	strain	country	instrument_platform	library_layout	base_count
SRR15401076	SAMN20692720	Plant sample from Oryza sativa	THRGP00197	Oryza sativa	M 202				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	502618834
SRR15401078	SAMN20692718	Plant sample from Oryza sativa	THRGP00195	Oryza sativa	Cypress				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	250776088
SRR15401082	SAMN20692714	Plant sample from Oryza sativa	THRGP00191	Oryza sativa	Basmati				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	280986571
SRR15401089	SAMN20692708	Plant sample from Oryza sativa	THRGP00185	Oryza sativa	Tab Muey Dam				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	179882274
SRR15401091	SAMN20692706	Plant sample from Oryza sativa	THRGP00183	Oryza sativa	Khao Nok				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	145976632
SRR15401106	SAMN20692693	Plant sample from Oryza sativa	THRGP00170	Oryza sativa	Khao Parkmaw				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	131760341
SRR15401112	SAMN20692687	Plant sample from Oryza sativa	THRGP00164	Oryza sativa	RD12				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	161287280
SRR15401118	SAMN20692682	Plant sample from Oryza sativa	THRGP00159	Oryza sativa	RD3				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	272312329
SRR15401121	SAMN20692679	Plant sample from Oryza sativa	THRGP00156	Oryza sativa	IR93915-82-CMU-2-2-CMU-2-AJY-B				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	444069694
SRR15401122	SAMN20692678	Plant sample from Oryza sativa	THRGP00155	Oryza sativa	IR93915-82-CMU-2-2-CMU-1-AJY-B				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	679849362
SRR15401132	SAMN20692669	Plant sample from Oryza sativa	THRGP00146	Oryza sativa	Hawm Pimai				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	210065546
SRR15401144	SAMN20692658	Plant sample from Oryza sativa	THRGP00135	Oryza sativa	IR96529-1-PTT-2-2-1				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	246960350
SRR15401151	SAMN20692652	Plant sample from Oryza sativa	THRGP00129	Oryza sativa	IR98070-52-PTT-6-3				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	204981506
SRR15401157	SAMN20692646	Plant sample from Oryza sativa	THRGP00123	Oryza sativa	PSL13413-MAS-2-2				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	181664751
SRR15401166	SAMN20692638	Plant sample from Oryza sativa	THRGP00115	Oryza sativa	Hawm Dong				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	174258383
SRR15401169	SAMN20692635	Plant sample from Oryza sativa	THRGP00112	Oryza sativa	Sri Nuen				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	390636241
SRR15401171	SAMN20692535	Plant sample from Oryza sativa	THRGP00012	Oryza sativa	Khao Banna 432				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	919361061
SRR15401174	SAMN20692631	Plant sample from Oryza sativa	THRGP00108	Oryza sativa	La Oawng Ta Nong				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	562789524
SRR15401179	SAMN20692626	Plant sample from Oryza sativa	THRGP00103	Oryza sativa	Khao Man Huay Sahn Nai				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	392057294
SRR15401186	SAMN20692622	Plant sample from Oryza sativa	THRGP00099	Oryza sativa	Ja Pae Guy				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	364443761
SRR15401188	SAMN20692620	Plant sample from Oryza sativa	THRGP00097	Oryza sativa	Daeng Moo Ser				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	315572525
SRR15401195	SAMN20692533	Plant sample from Oryza sativa	THRGP00010	Oryza sativa	Khao Pong Krai				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	182414739
SRR15401196	SAMN20692613	Plant sample from Oryza sativa	THRGP00090	Oryza sativa	Jao Yai Lahn Sahn				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	663551764
SRR15401205	SAMN20692604	Plant sample from Oryza sativa	THRGP00081	Oryza sativa	Suphan Buri 60				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	615163140
SRR15401208	SAMN20692602	Plant sample from Oryza sativa	THRGP00079	Oryza sativa	RD15				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	670904530
SRR15401218	SAMN20692593	Plant sample from Oryza sativa	THRGP00070	Oryza sativa	Nok Yoong				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	322356624
SRR15401222	SAMN20692589	Plant sample from Oryza sativa	THRGP00066	Oryza sativa	Chum Phae				Thailand:Ubonratchatani,Ubon Ratchathani Rice Research Center (URRC)	ION_TORRENT	SINGLE	826978172
SRR16990562	SAMN19552481	Plant sample from Oryza sativa	Kehui746	Oryza sativa	Kehui746				China	ILLUMINA	PAIRED	6374778900
SRR16990565	SAMN19552478	Plant sample from Oryza sativa	Fuhui802	Oryza sativa	Fuhui802				China	ILLUMINA	PAIRED	5183245500
SRR16990566	SAMN19552477	Plant sample from Oryza sativa	Wanhui66	Oryza sativa	Wanhui66				China	ILLUMINA	PAIRED	5128796400
SRR16990571	SAMN19552473	Plant sample from Oryza sativa	Jinhui34	Oryza sativa	Jinhui34				China	ILLUMINA	PAIRED	5656039800
SRR16990574	SAMN19552525	Plant sample from Oryza sativa	1128	Oryza sativa	1128				China	ILLUMINA	PAIRED	5852522400
SRR16990580	SAMN19552520	Plant sample from Oryza sativa	R9519	Oryza sativa	R9519				China	ILLUMINA	PAIRED	7035357000
SRR16990582	SAMN19552518	Plant sample from Oryza sativa	Zaohui43	Oryza sativa	Zaohui43				China	ILLUMINA	PAIRED	5892928500
SRR16990594	SAMN19552507	Plant sample from Oryza sativa	DYlvdao	Oryza sativa	DYlvdao				China	ILLUMINA	PAIRED	6298235700
SRR16990607	SAMN19552440	Plant sample from Oryza sativa	158B	Oryza sativa	158B				China	ILLUMINA	PAIRED	5608840800
SRR16990621	SAMN19552504	Plant sample from Oryza sativa	Guoximomi	Oryza sativa	Guoximomi				China	ILLUMINA	PAIRED	6985073100
SRR16990627	SAMN19552499	Plant sample from Oryza sativa	Hongxiang2hao	Oryza sativa	Hongxiang2hao				China	ILLUMINA	PAIRED	6009811200
SRR16990628	SAMN19552498	Plant sample from Oryza sativa	Zixiang3hao	Oryza sativa	Zixiang3hao				China	ILLUMINA	PAIRED	6459534000
SRR16990634	SAMN19552493	Plant sample from Oryza sativa	E1573	Oryza sativa	E1573				China	ILLUMINA	PAIRED	7345397100
SRR16990637	SAMN19552490	Plant sample from Oryza sativa	Ganghui988	Oryza sativa	Ganghui988				China	ILLUMINA	PAIRED	8508102900
SRR16990646	SAMN19552384	Plant sample from Oryza sativa	Funonglvxiang	Oryza sativa	Funonglvxiang				China	ILLUMINA	PAIRED	5803512600
SRR16990648	SAMN19552427	Plant sample from Oryza sativa	Jianzhen2hao	Oryza sativa	Jianzhen2hao				China	ILLUMINA	PAIRED	7171983900
SRR16990649	SAMN19552426	Plant sample from Oryza sativa	Gaodanbaixiangdao	Oryza sativa	Gaodanbaixiangdao				China	ILLUMINA	PAIRED	6581508900
SRR16990651	SAMN19552424	Plant sample from Oryza sativa	Xiangdao	Oryza sativa	Xiangdao				China	ILLUMINA	PAIRED	6728038500
SRR16990654	SAMN19552422	Plant sample from Oryza sativa	Runzhu537	Oryza sativa	Runzhu537				China	ILLUMINA	PAIRED	6528213900
SRR16990657	SAMN19552419	Plant sample from Oryza sativa	EjinB	Oryza sativa	EjinB				China	ILLUMINA	PAIRED	7111923900
SRR16990661	SAMN19552415	Plant sample from Oryza sativa	MaxieB	Oryza sativa	MaxieB				China	ILLUMINA	PAIRED	9023861100
SRR16990669	SAMN19552408	Plant sample from Oryza sativa	Enhui69	Oryza sativa	Enhui69				China	ILLUMINA	PAIRED	8972293200
SRR16990670	SAMN19552407	Plant sample from Oryza sativa	Chenghui178	Oryza sativa	Chenghui178				China	ILLUMINA	PAIRED	9503839800
SRR16990672	SAMN19552471	Plant sample from Oryza sativa	Jinhui16	Oryza sativa	Jinhui16				China	ILLUMINA	PAIRED	5034920400
SRR16990682	SAMN19552462	Plant sample from Oryza sativa	CDR22	Oryza sativa	CDR22				China	ILLUMINA	PAIRED	5221393500
SRR16990683	SAMN19552461	Plant sample from Oryza sativa	Feng986	Oryza sativa	Feng986				China	ILLUMINA	PAIRED	6362851800
SRR16990686	SAMN19552458	Plant sample from Oryza sativa	75-1-127	Oryza sativa	75-1-127				China	ILLUMINA	PAIRED	7113603600
SRR16990689	SAMN19552455	Plant sample from Oryza sativa	Tetep	Oryza sativa	Tetep				China	ILLUMINA	PAIRED	6131967300
SRR16990691	SAMN19552391	Plant sample from Oryza sativa	IR72	Oryza sativa	IR72				China	ILLUMINA	PAIRED	11055569400
SRR16990692	SAMN19552453	Plant sample from Oryza sativa	ShijinB	Oryza sativa	ShijinB				China	ILLUMINA	PAIRED	8123986800
SRR16990694	SAMN19552451	Plant sample from Oryza sativa	Xiangzaoxian21hao	Oryza sativa	Xiangzaoxian21hao				China	ILLUMINA	PAIRED	6556147800
SRR16990713	SAMN19552554	Plant sample from Oryza sativa	CMS04_843A	Oryza sativa	CMS04_843A				China	ILLUMINA	PAIRED	10632262200
SRR16990722	SAMN19552546	Plant sample from Oryza sativa	Chenwan3hao	Oryza sativa	Chenwan3hao				China	ILLUMINA	PAIRED	5734635900
SRR16990723	SAMN19552545	Plant sample from Oryza sativa	N'YA NOFF	Oryza sativa	N'YA NOFF				China	ILLUMINA	PAIRED	5866204200
SRR16990724	SAMN19552544	Plant sample from Oryza sativa	93072	Oryza sativa	93072				China	ILLUMINA	PAIRED	6917043000
SRR16990727	SAMN19552542	Plant sample from Oryza sativa	BG304	Oryza sativa	BG304				China	ILLUMINA	PAIRED	5656799100
SRR16990730	SAMN19552539	Plant sample from Oryza sativa	Chenghui727	Oryza sativa	Chenghui727				China	ILLUMINA	PAIRED	5943921000
SRR17012886	SAMN23394490	A97	A97	Oryza sativa					India	ILLUMINA	PAIRED	204621912
SRR17012892	SAMN23394484	A91	A91	Oryza sativa					India	ILLUMINA	PAIRED	560968322
SRR17012894	SAMN23394482	A89	A89	Oryza sativa					India	ILLUMINA	PAIRED	299626582
SRR17012898	SAMN23394442	A49	A49	Oryza sativa					India	ILLUMINA	PAIRED	288903468
SRR17012903	SAMN23394438	A45	A45	Oryza sativa					India	ILLUMINA	PAIRED	413389378
SRR17012908	SAMN23394433	A40	A40	Oryza sativa					India	ILLUMINA	PAIRED	828978826
SRR17012914	SAMN23394428	A35	A35	Oryza sativa					India	ILLUMINA	PAIRED	1438007730
SRR17012920	SAMN23394422	A29	A29	Oryza sativa					India	ILLUMINA	PAIRED	909692554
SRR17012923	SAMN23394420	A27	A27	Oryza sativa					India	ILLUMINA	PAIRED	206332742
SRR17012928	SAMN23394415	A22	A22	Oryza sativa					India	ILLUMINA	PAIRED	724381126
SRR17012929	SAMN23394414	A21	A21	Oryza sativa					India	ILLUMINA	PAIRED	209348816
SRR17012930	SAMN23394413	A20	A20	Oryza sativa					India	ILLUMINA	PAIRED	200921204
SRR17012934	SAMN23394590	B118	B118	Oryza sativa					India	ILLUMINA	PAIRED	635081538
SRR17012941	SAMN23394476	A83	A83	Oryza sativa					India	ILLUMINA	PAIRED	233072426
SRR17012944	SAMN23394473	A80	A80	Oryza sativa					India	ILLUMINA	PAIRED	660809824
SRR17012951	SAMN23394467	A74	A74	Oryza sativa					India	ILLUMINA	PAIRED	202938262
SRR17012952	SAMN23394466	A73	A73	Oryza sativa					India	ILLUMINA	PAIRED	206429986
SRR17012953	SAMN23394465	A72	A72	Oryza sativa					India	ILLUMINA	PAIRED	1264631644
SRR17012955	SAMN23394463	A70	A70	Oryza sativa					India	ILLUMINA	PAIRED	779672494
SRR17012960	SAMN23394459	A66	A66	Oryza sativa					India	ILLUMINA	PAIRED	374778376
SRR17012964	SAMN23394455	A62	A62	Oryza sativa					India	ILLUMINA	PAIRED	227925440
SRR17012971	SAMN23394449	A56	A56	Oryza sativa					India	ILLUMINA	PAIRED	538221380
SRR17012973	SAMN23394447	A54	A54	Oryza sativa					India	ILLUMINA	PAIRED	329422808
SRR17012977	SAMN23394587	B113	B113	Oryza sativa					India	ILLUMINA	PAIRED	348686784
SRR17012978	SAMN23394586	B112	B112	Oryza sativa					India	ILLUMINA	PAIRED	484513700
SRR17012985	SAMN23394580	B91	B91	Oryza sativa					India	ILLUMINA	PAIRED	745195872
SRR17012987	SAMN23394578	B65	B65	Oryza sativa					India	ILLUMINA	PAIRED	440337442
SRR17012989	SAMN23394576	B60	B60	Oryza sativa					India	ILLUMINA	PAIRED	427994400
SRR17013004	SAMN23394562	A169	A169	Oryza sativa					India	ILLUMINA	PAIRED	204300886
SRR17013012	SAMN23394555	A162	A162	Oryza sativa					India	ILLUMINA	PAIRED	409663906
SRR17013019	SAMN23394516	A123	A123	Oryza sativa					India	ILLUMINA	PAIRED	239984300
SRR17013020	SAMN23394515	A122	A122	Oryza sativa					India	ILLUMINA	PAIRED	427191382
SRR17013026	SAMN23394510	A117	A117	Oryza sativa					India	ILLUMINA	PAIRED	1046822298
SRR17013045	SAMN23394492	A99	A99	Oryza sativa					India	ILLUMINA	PAIRED	360151006
SRR17013046	SAMN23394402	A9	A9	Oryza sativa					India	ILLUMINA	PAIRED	253251764
SRR17013047	SAMN23394393	PARENT B	PARENT B	Oryza sativa					India	ILLUMINA	PAIRED	317432804
SRR17013048	SAMN23394392	PARENT A	PARENT A	Oryza sativa					India	ILLUMINA	PAIRED	376039830
SRR17013052	SAMN23394408	A15	A15	Oryza sativa					India	ILLUMINA	PAIRED	331874444
SRR17013056	SAMN23394548	A155	A155	Oryza sativa					India	ILLUMINA	PAIRED	1116383468
SRR17013057	SAMN23394547	A154	A154	Oryza sativa					India	ILLUMINA	PAIRED	372560488
SRR17013058	SAMN23394546	A153	A153	Oryza sativa					India	ILLUMINA	PAIRED	306324640
SRR17013061	SAMN23394543	A150	A150	Oryza sativa					India	ILLUMINA	PAIRED	208410804
SRR17013065	SAMN23394540	A147	A147	Oryza sativa					India	ILLUMINA	PAIRED	322800552
SRR17013066	SAMN23394539	A146	A146	Oryza sativa					India	ILLUMINA	PAIRED	1522253046
SRR17013073	SAMN23394532	A139	A139	Oryza sativa					India	ILLUMINA	PAIRED	355758114
SRR17013074	SAMN23394406	A13	A13	Oryza sativa					India	ILLUMINA	PAIRED	240410422
SRR17246834	SAMN24114691	Plant sample from Oryza sativa	RC10	Oryza sativa	F10 RIL		F10 RIL		Iran	ILLUMINA	PAIRED	13806581700
SRR17344128	SAMN24449342	Plant sample from Oryza sativa	GSOR310757	Oryza sativa	RP2151-173-1-8		IND		India	ILLUMINA	PAIRED	8155496700
SRR17344131	SAMN24449423	Plant sample from Oryza sativa	GSOR310080	Oryza sativa	TAICHU MOCHI 59		TRJ		Taiwan	ILLUMINA	PAIRED	8079203520
SRR17344135	SAMN24449284	Plant sample from Oryza sativa	GSOR310703	Oryza sativa	N-2703		AUS		Nepal	ILLUMINA	PAIRED	8164198620
SRR17344145	SAMN24449434	Plant sample from Oryza sativa	GSOR310588	Oryza sativa	Onu B		TRJ		Zaire	ILLUMINA	PAIRED	8022572100
SRR17344148	SAMN24449334	Plant sample from Oryza sativa	GSOR310519	Oryza sativa	GUYANE 1		IND		Chad	ILLUMINA	PAIRED	8122378500
SRR17344154	SAMN24449332	Plant sample from Oryza sativa	GSOR310489	Oryza sativa	Chun 118-33		IND		China	ILLUMINA	PAIRED	8098973640
SRR17344156	SAMN24449330	Plant sample from Oryza sativa	GSOR310480	Oryza sativa	Djimoron		IND		Guinea	ILLUMINA	PAIRED	8170845480
SRR17344170	SAMN24449432	Plant sample from Oryza sativa	GSOR310354	Oryza sativa	Padi Pohon Batu		TRJ		Malaysia	ILLUMINA	PAIRED	8218925820
SRR17344171	SAMN24449322	Plant sample from Oryza sativa	GSOR310351	Oryza sativa	Warrangal Culture 1252		IND		India	ILLUMINA	PAIRED	8146835460
SRR17344181	SAMN24449272	Plant sample from Oryza sativa	GSOR310910	Oryza sativa	TAINO 38		Admix(TRJ-AUS-IND-TEJ)		Taiwan	ILLUMINA	PAIRED	8067799620
SRR17344185	SAMN24449318	Plant sample from Oryza sativa	GSOR310100	Oryza sativa	Ao Chiu 2 Hao		IND		China	ILLUMINA	PAIRED	8034718680
SRR17344189	SAMN24449280	Plant sample from Oryza sativa	GSOR310317	Oryza sativa	IARI 6626		AUS		India	ILLUMINA	PAIRED	8040565080
SRR17344194	SAMN24449279	Plant sample from Oryza sativa	GSOR310220	Oryza sativa	Safut Khosha		AUS		Afghanistan	ILLUMINA	PAIRED	8008336800
SRR17344213	SAMN24449382	Plant sample from Oryza sativa	GSOR311745	Oryza sativa	WONG CHIM		IND		Hong Kong	ILLUMINA	PAIRED	8325665640
SRR17344229	SAMN24449313	Plant sample from Oryza sativa	GSOR311668	Oryza sativa	Daudzai Field Mix		AUS		Pakistan	ILLUMINA	PAIRED	8090775900
SRR17344230	SAMN24449312	Plant sample from Oryza sativa	GSOR311667	Oryza sativa	HKG 98		AUS		Mali	ILLUMINA	PAIRED	8210005560
SRR17344231	SAMN24449311	Plant sample from Oryza sativa	GSOR311656	Oryza sativa	ASWINA 330		AUS		Bangladesh	ILLUMINA	PAIRED	8118590220
SRR17344234	SAMN24449309	Plant sample from Oryza sativa	GSOR311644	Oryza sativa	P 35		AUS		India	ILLUMINA	PAIRED	8109853380
SRR17344249	SAMN24449302	Plant sample from Oryza sativa	GSOR311563	Oryza sativa	DNJ 179		AUS		Bangladesh	ILLUMINA	PAIRED	8129297340
SRR17344260	SAMN24449371	Plant sample from Oryza sativa	GSOR311491	Oryza sativa	YOU-I B		IND		China	ILLUMINA	PAIRED	8046581040
SRR17344261	SAMN24449370	Plant sample from Oryza sativa	GSOR311484	Oryza sativa	4595		IND		China	ILLUMINA	PAIRED	8275916160
SRR17344270	SAMN24449270	Plant sample from Oryza sativa	GSOR311383	Oryza sativa	DARMALI		Admix(TEJ-TRJ-AUS-ARO)		Nepal	ILLUMINA	PAIRED	8128310040
SRR17344271	SAMN24449277	Plant sample from Oryza sativa	GSOR311327	Oryza sativa	Gasym Hany		ARO		Azerbaijan	ILLUMINA	PAIRED	8222058000
SRR17344273	SAMN24449296	Plant sample from Oryza sativa	GSOR311284	Oryza sativa	LA PLATA GENA F.A.		AUS		Argentina	ILLUMINA	PAIRED	8126807580
SRR17344274	SAMN24449268	Plant sample from Oryza sativa	GSOR311281	Oryza sativa	A 152		Admix(TEJ-TRJ)		Bangladesh	ILLUMINA	PAIRED	8139881520
SRR17344275	SAMN24449295	Plant sample from Oryza sativa	GSOR311278	Oryza sativa	Montakcl		AUS		Egypt	ILLUMINA	PAIRED	8028249480
SRR17344276	SAMN24449319	Plant sample from Oryza sativa	GSOR310134	Oryza sativa	BERLIN		IND		Costa Rica	ILLUMINA	PAIRED	7651814760
SRR17344279	SAMN24449444	Plant sample from Oryza sativa	GSOR311258	Oryza sativa	Botika S/R		TRJ		Zaire	ILLUMINA	PAIRED	8111081520
SRR17344282	SAMN24449361	Plant sample from Oryza sativa	GSOR311236	Oryza sativa	B805D-MR-16-8-3		IND		Indonesia	ILLUMINA	PAIRED	8165377080
SRR17344283	SAMN24449276	Plant sample from Oryza sativa	GSOR311206	Oryza sativa	79		ARO		Guyana	ILLUMINA	PAIRED	8146000620
SRR17344285	SAMN24449408	Plant sample from Oryza sativa	GSOR311185	Oryza sativa	Bombon		TEJ		Spain	ILLUMINA	PAIRED	8077541220
SRR17344295	SAMN24449354	Plant sample from Oryza sativa	GSOR311123	Oryza sativa	10340		IND		Italy	ILLUMINA	PAIRED	8142118560
SRR17344300	SAMN24449351	Plant sample from Oryza sativa	GSOR311105	Oryza sativa	Hsin Hsing Pai Ku		IND		Taiwan	ILLUMINA	PAIRED	6606832500
SRR17344301	SAMN24449289	Plant sample from Oryza sativa	GSOR311100	Oryza sativa	ARC 6578		AUS		India	ILLUMINA	PAIRED	8223658200
SRR17344302	SAMN24449407	Plant sample from Oryza sativa	GSOR311078	Oryza sativa	Gazan		TEJ		Afghanistan	ILLUMINA	PAIRED	8097778080
SRR17344311	SAMN24449418	Plant sample from Oryza sativa	GSOR310007	Oryza sativa	Karang Serang		TRJ		Indonesia	ILLUMINA	PAIRED	16541170560
SRR17344693	SAMN24450668	AAU TTB-95	Kolamaghi	Oryza sativa					India	ILLUMINA	PAIRED	219139656
SRR17344694	SAMN24450667	AAU TTB-94	Bongal ahu-1	Oryza sativa					India	ILLUMINA	PAIRED	253419072
SRR17344700	SAMN24450662	AAU TTB-89	Rongadoria	Oryza sativa					India	ILLUMINA	PAIRED	711091314
SRR17344701	SAMN24450661	AAU TTB-88	Bengonbisi	Oryza sativa					India	ILLUMINA	PAIRED	301521632
SRR17344702	SAMN24450660	AAU TTB-87	Malbhog	Oryza sativa					India	ILLUMINA	PAIRED	529708604
SRR17344708	SAMN24450655	AAU TTB-81	Chenga ahu	Oryza sativa					India	ILLUMINA	PAIRED	223409936
SRR17344714	SAMN24450649	AAU TTB-75	Maibi-1	Oryza sativa					India	ILLUMINA	PAIRED	386843578
SRR17344717	SAMN24450646	AAU TTB-72	Bijor-3	Oryza sativa					India	ILLUMINA	PAIRED	592360618
SRR17344721	SAMN24450643	AAU TTB-69	Koni ahu	Oryza sativa					India	ILLUMINA	PAIRED	447521418
SRR17344722	SAMN24450642	AAU TTB-68	Majenichambi	Oryza sativa					India	ILLUMINA	PAIRED	323482770
SRR17344726	SAMN24450638	AAU TTB-64	AS64-65(AHU-5)	Oryza sativa					India	ILLUMINA	PAIRED	325339768
SRR17344729	SAMN24450582	AAU TTB-7	AS-39/13-1	Oryza sativa					India	ILLUMINA	PAIRED	223689286
SRR17344734	SAMN24450631	AAU TTB-56	AS156	Oryza sativa					India	ILLUMINA	PAIRED	221130440
SRR17344736	SAMN24450629	AAU TTB-54	AS229	Oryza sativa					India	ILLUMINA	PAIRED	234901036
SRR17344737	SAMN24450628	AAU TTB-53	AS195	Oryza sativa					India	ILLUMINA	PAIRED	387327080
SRR17344738	SAMN24450627	AAU TTB-52	AS-46	Oryza sativa					India	ILLUMINA	PAIRED	333783084
SRR17344743	SAMN24450623	AAU TTB-48	as180/4	Oryza sativa					India	ILLUMINA	PAIRED	426833512
SRR17344744	SAMN24450622	AAU TTB-47	AS-39/13	Oryza sativa					India	ILLUMINA	PAIRED	207208844
SRR17344752	SAMN24450615	AAU TTB-40	AS-321	Oryza sativa					India	ILLUMINA	PAIRED	274836308
SRR17344764	SAMN24450837	AAU-TTB-266	Taraboli-5-E	Oryza sativa					India	ILLUMINA	PAIRED	214898368
SRR17344783	SAMN24450820	AAU-TTB-248	Pusa-515	Oryza sativa					India	ILLUMINA	PAIRED	633264102
SRR17344787	SAMN24450816	AAU-TTB-244	Ajay	Oryza sativa					India	ILLUMINA	PAIRED	475285486
SRR17344794	SAMN24450810	AAU-TTB-238	Sonamukhi	Oryza sativa					India	ILLUMINA	PAIRED	360704270
SRR17344795	SAMN24450809	AAU-TTB-237	N22	Oryza sativa					India	ILLUMINA	PAIRED	313733002
SRR17344805	SAMN24450768	AAU TTB-195	SD-194	Oryza sativa					India	ILLUMINA	PAIRED	221276004
