sample_id	variety_name	variety_alias	species	subspecies	accession	BioProject	BioSample	SRA_accession	ENA_accession	publication	country	population	cultivar_or_landrace	sequencing_platform	read_length	paired_or_single	estimated_depth	reference_genome	data_source	download_status	qc_status	name_source	name_quality	source_db	instrument_model	base_count	fastq_ftp	fastq_bytes	sample_title	study_title	sample_alias	center_name	first_public
SRR17246835		F10 RIL|F10 RIL	Oryza sativa		SRR17246835	PRJNA789462	SAMN24114690	SRR17246835			Iran			ILLUMINA	300.0	PAIRED	36.174	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending		unusable	NCBI_SRA	Illumina HiSeq 2000	13565125200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR172/035/SRR17246835/SRR17246835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR172/035/SRR17246835/SRR17246835_2.fastq.gz	3497211982;4154755816	Plant sample from Oryza sativa	Candidate genes for anthocyanin pigmentation in rice stem	RC5	SUB10748149	2021-12-17
SRR17344116	Grassy		Oryza sativa		SRR17344116	PRJNA792623	SAMN24449437	SRR17344116			Haiti			ILLUMINA	180.0	PAIRED	21.78	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8167501260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/016/SRR17344116/SRR17344116_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/016/SRR17344116/SRR17344116_2.fastq.gz	3882824546;3884442771	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310814	SUB10800026	2022-06-20
SRR17344122	Kin Shan Zim		Oryza sativa		SRR17344122	PRJNA792623	SAMN24449345	SRR17344122			China			ILLUMINA	180.0	PAIRED	21.815	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8180461260	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/022/SRR17344122/SRR17344122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/022/SRR17344122/SRR17344122_2.fastq.gz	3863668617;4007182231	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310791	SUB10800026	2022-06-20
SRR17344123	Toga		Oryza sativa		SRR17344123	PRJNA792623	SAMN24449344	SRR17344123			India			ILLUMINA	180.0	PAIRED	21.61	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8103722220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/023/SRR17344123/SRR17344123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/023/SRR17344123/SRR17344123_2.fastq.gz	3697735556;3820235368	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310788	SUB10800026	2022-06-20
SRR17344127	HB-6-2		Oryza sativa		SRR17344127	PRJNA792623	SAMN24449399	SRR17344127			Hungary			ILLUMINA	180.0	PAIRED	21.608	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8103108780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/027/SRR17344127/SRR17344127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/027/SRR17344127/SRR17344127_2.fastq.gz	3670602173;3788582617	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310767	SUB10800026	2022-06-20
SRR17344134	TCHAMPA		Oryza sativa	aus	SRR17344134	PRJNA792623	SAMN24449285	SRR17344134			Iran			ILLUMINA	180.0	PAIRED	21.702	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8138192220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/034/SRR17344134/SRR17344134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/034/SRR17344134/SRR17344134_2.fastq.gz	3877754407;3908148067	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310714	SUB10800026	2022-06-20
SRR17344141	BKN 6987-68-14		Oryza sativa		SRR17344141	PRJNA792623	SAMN24449338	SRR17344141			Thailand			ILLUMINA	180.0	PAIRED	21.581	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8092804500	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17344141/SRR17344141_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/041/SRR17344141/SRR17344141_2.fastq.gz	3826902213;3934005247	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310630	SUB10800026	2022-06-20
SRR17344142	Quinimpol		Oryza sativa		SRR17344142	PRJNA792623	SAMN24449422	SRR17344142			Philippines			ILLUMINA	180.0	PAIRED	21.661	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8123036940	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17344142/SRR17344142_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17344142/SRR17344142_2.fastq.gz	3893893803;4048271983	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310052	SUB10800026	2022-06-20
SRR17344149	Nam Dawk Mai		Oryza sativa		SRR17344149	PRJNA792623	SAMN24449333	SRR17344149			Thailand			ILLUMINA	180.0	PAIRED	22.404	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8401330800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17344149/SRR17344149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/049/SRR17344149/SRR17344149_2.fastq.gz	3961279949;4098220880	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310515	SUB10800026	2022-06-20
SRR17344158	PATNAI 6		Oryza sativa	aus	SRR17344158	PRJNA792623	SAMN24449283	SRR17344158			Myanmar			ILLUMINA	180.0	PAIRED	21.758	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8159399460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/058/SRR17344158/SRR17344158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/058/SRR17344158/SRR17344158_2.fastq.gz	3967684724;4057832167	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310471	SUB10800026	2022-06-20
SRR17344163	Thang 10		Oryza sativa		SRR17344163	PRJNA792623	SAMN24449325	SRR17344163			Viet Nam			ILLUMINA	180.0	PAIRED	22.006	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8252194860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/063/SRR17344163/SRR17344163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/063/SRR17344163/SRR17344163_2.fastq.gz	3957764812;3986532416	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310420	SUB10800026	2022-06-20
SRR17344165	Ai Chueh Ta Pai Ku		Oryza sativa		SRR17344165	PRJNA792623	SAMN24449324	SRR17344165			Taiwan			ILLUMINA	180.0	PAIRED	21.725	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8146796580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/065/SRR17344165/SRR17344165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/065/SRR17344165/SRR17344165_2.fastq.gz	3877760299;3959702377	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310415	SUB10800026	2022-06-20
SRR17344166	Doble Carolina		Oryza sativa	aus	SRR17344166	PRJNA792623	SAMN24449282	SRR17344166			Uruguay			ILLUMINA	180.0	PAIRED	21.801	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8175305520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/066/SRR17344166/SRR17344166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/066/SRR17344166/SRR17344166_2.fastq.gz	3867265564;4011414175	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310399	SUB10800026	2022-06-20
SRR17344175	CSORNUJ		Oryza sativa		SRR17344175	PRJNA792623	SAMN24449405	SRR17344175			Hungary			ILLUMINA	180.0	PAIRED	21.355	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8008122960	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/075/SRR17344175/SRR17344175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/075/SRR17344175/SRR17344175_2.fastq.gz	3665227771;3791563154	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310984	SUB10800026	2022-06-20
SRR17344179	Dular		Oryza sativa	aus	SRR17344179	PRJNA792623	SAMN24449287	SRR17344179			India			ILLUMINA	180.0	PAIRED	60.368	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	22638122100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/079/SRR17344179/SRR17344179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/079/SRR17344179/SRR17344179_2.fastq.gz	10081265943;10515124778	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310945	SUB10800026	2022-06-20
SRR17344183	Juppa		Oryza sativa		SRR17344183	PRJNA792623	SAMN24449348	SRR17344183			Nepal			ILLUMINA	180.0	PAIRED	21.758	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8159243400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/083/SRR17344183/SRR17344183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/083/SRR17344183/SRR17344183_2.fastq.gz	3934156802;4083455055	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310901	SUB10800026	2022-06-20
SRR17344187	RD 218		Oryza sativa		SRR17344187	PRJNA792623	SAMN24449261	SRR17344187			Dominican Republic			ILLUMINA	180.0	PAIRED	21.812	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8179644420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/087/SRR17344187/SRR17344187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/087/SRR17344187/SRR17344187_2.fastq.gz	3939443829;4056748554	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310023	SUB10800026	2022-06-20
SRR17344188	Khao Phoi		Oryza sativa		SRR17344188	PRJNA792623	SAMN24449429	SRR17344188			Laos			ILLUMINA	180.0	PAIRED	21.501	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8062847100	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/088/SRR17344188/SRR17344188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/088/SRR17344188/SRR17344188_2.fastq.gz	3649152762;3755030013	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310337	SUB10800026	2022-06-20
SRR17344196	Pergonil 15		Oryza sativa		SRR17344196	PRJNA792623	SAMN24449391	SRR17344196			Portugal			ILLUMINA	180.0	PAIRED	21.601	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8100541440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/096/SRR17344196/SRR17344196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/096/SRR17344196/SRR17344196_2.fastq.gz	3883710322;3906309154	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310211	SUB10800026	2022-06-20
SRR17344198	KRASNODARSKIJ 424		Oryza sativa		SRR17344198	PRJNA792623	SAMN24449390	SRR17344198			Russia			ILLUMINA	180.0	PAIRED	22.147	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8305003620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/098/SRR17344198/SRR17344198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/098/SRR17344198/SRR17344198_2.fastq.gz	3724688409;3778769047	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310210	SUB10800026	2022-06-20
SRR17344199	E B Gopher		Oryza sativa		SRR17344199	PRJNA792623	SAMN24449419	SRR17344199			USA			ILLUMINA	180.0	PAIRED	21.461	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8047915200	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/099/SRR17344199/SRR17344199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/099/SRR17344199/SRR17344199_2.fastq.gz	3839919400;3972284350	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310020	SUB10800026	2022-06-20
SRR17344202	WAB462-10-3-1		Oryza sativa		SRR17344202	PRJNA792623	SAMN24449453	SRR17344202			Cote d'Ivoire			ILLUMINA	180.0	PAIRED	21.49	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8058649680	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/002/SRR17344202/SRR17344202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/002/SRR17344202/SRR17344202_2.fastq.gz	3749623134;3880519721	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311790	SUB10800026	2022-06-20
SRR17344207	THAVALU		Oryza sativa	aus	SRR17344207	PRJNA792623	SAMN24449316	SRR17344207			Sri Lanka			ILLUMINA	180.0	PAIRED	21.922	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8220639780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/007/SRR17344207/SRR17344207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/007/SRR17344207/SRR17344207_2.fastq.gz	3904777691;3993538026	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311775	SUB10800026	2022-06-20
SRR17344211	Magoti		Oryza sativa		SRR17344211	PRJNA792623	SAMN24449384	SRR17344211			Burundi			ILLUMINA	180.0	PAIRED	21.377	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8016421680	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/011/SRR17344211/SRR17344211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/011/SRR17344211/SRR17344211_2.fastq.gz	3853625673;3963541064	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311751	SUB10800026	2022-06-20
SRR17344214	Heo Trang		Oryza sativa		SRR17344214	PRJNA792623	SAMN24449381	SRR17344214			Viet Nam			ILLUMINA	180.0	PAIRED	21.763	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8161133760	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/014/SRR17344214/SRR17344214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/014/SRR17344214/SRR17344214_2.fastq.gz	3875553630;4026052756	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311744	SUB10800026	2022-06-20
SRR17344217	Coppocina		Oryza sativa		SRR17344217	PRJNA792623	SAMN24449450	SRR17344217			Bulgaria			ILLUMINA	180.0	PAIRED	21.622	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8108101620	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/017/SRR17344217/SRR17344217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/017/SRR17344217/SRR17344217_2.fastq.gz	3716775224;3789379454	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311736	SUB10800026	2022-06-20
SRR17344225	WIR 911		Oryza sativa		SRR17344225	PRJNA792623	SAMN24449415	SRR17344225			Russia			ILLUMINA	180.0	PAIRED	21.406	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8027387460	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/025/SRR17344225/SRR17344225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/025/SRR17344225/SRR17344225_2.fastq.gz	3651994518;3751902005	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311685	SUB10800026	2022-06-20
SRR17344228	JP 5		Oryza sativa	aus	SRR17344228	PRJNA792623	SAMN24449257	SRR17344228			Pakistan			ILLUMINA	180.0	PAIRED	21.528	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8073028800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/028/SRR17344228/SRR17344228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/028/SRR17344228/SRR17344228_2.fastq.gz	3719108036;3849605639	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311669	SUB10800026	2022-06-20
SRR17344233	CAROLINO 164		Oryza sativa	aus	SRR17344233	PRJNA792623	SAMN24449310	SRR17344233			Chad			ILLUMINA	180.0	PAIRED	21.732	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8149569120	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/033/SRR17344233/SRR17344233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/033/SRR17344233/SRR17344233_2.fastq.gz	3728774881;3815836334	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311654	SUB10800026	2022-06-20
SRR17344235	Padi Tarab Arab		Oryza sativa		SRR17344235	PRJNA792623	SAMN24449447	SRR17344235			Malaysia			ILLUMINA	180.0	PAIRED	21.658	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8121584340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/035/SRR17344235/SRR17344235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/035/SRR17344235/SRR17344235_2.fastq.gz	3630339408;3746920719	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311643	SUB10800026	2022-06-20
SRR17344242	SL 22-620		Oryza sativa	aus	SRR17344242	PRJNA792623	SAMN24449307	SRR17344242			Sierra Leone			ILLUMINA	180.0	PAIRED	22.082	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8280678780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17344242/SRR17344242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/042/SRR17344242/SRR17344242_2.fastq.gz	3852602929;3982206835	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311596	SUB10800026	2022-06-20
SRR17344246	DNJ 121		Oryza sativa	aus	SRR17344246	PRJNA792623	SAMN24449305	SRR17344246			Bangladesh			ILLUMINA	180.0	PAIRED	22.006	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8252229600	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17344246/SRR17344246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/046/SRR17344246/SRR17344246_2.fastq.gz	3860288941;3973932156	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311576	SUB10800026	2022-06-20
SRR17344248	DJ 24		Oryza sativa	aus	SRR17344248	PRJNA792623	SAMN24449303	SRR17344248			Bangladesh			ILLUMINA	180.0	PAIRED	21.917	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8218847340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17344248/SRR17344248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/048/SRR17344248/SRR17344248_2.fastq.gz	3931891467;4041381691	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311572	SUB10800026	2022-06-20
SRR17344253	Ittikulama		Oryza sativa	aus	SRR17344253	PRJNA792623	SAMN24449299	SRR17344253			Sri Lanka			ILLUMINA	180.0	PAIRED	21.636	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8113478580	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/053/SRR17344253/SRR17344253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/053/SRR17344253/SRR17344253_2.fastq.gz	3634657783;3745852249	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311545	SUB10800026	2022-06-20
SRR17344263	KECHENGNUO NO. 4		Oryza sativa		SRR17344263	PRJNA792623	SAMN24449368	SRR17344263			China			ILLUMINA	180.0	PAIRED	21.611	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8104034880	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/063/SRR17344263/SRR17344263_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/063/SRR17344263/SRR17344263_2.fastq.gz	3679642231;3771706497	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311466	SUB10800026	2022-06-20
SRR17344278	CO 13		Oryza sativa		SRR17344278	PRJNA792623	SAMN24449363	SRR17344278			India			ILLUMINA	180.0	PAIRED	21.415	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8030514780	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/078/SRR17344278/SRR17344278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/078/SRR17344278/SRR17344278_2.fastq.gz	3751901465;3880784752	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311266	SUB10800026	2022-06-20
SRR17344286	Tauli		Oryza sativa	aus	SRR17344286	PRJNA792623	SAMN24449292	SRR17344286			Nepal			ILLUMINA	180.0	PAIRED	21.704	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8138935440	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/086/SRR17344286/SRR17344286_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/086/SRR17344286/SRR17344286_2.fastq.gz	3927895200;4027931939	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311181	SUB10800026	2022-06-20
SRR17344287	Secano do Brazil		Oryza sativa		SRR17344287	PRJNA792623	SAMN24449426	SRR17344287			El Salvador			ILLUMINA	180.0	PAIRED	20.258	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	7596934380	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/087/SRR17344287/SRR17344287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/087/SRR17344287/SRR17344287_2.fastq.gz	3579919590;3679757144	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR310131	SUB10800026	2022-06-20
SRR17344288	Sapundali Local		Oryza sativa		SRR17344288	PRJNA792623	SAMN24449360	SRR17344288			India			ILLUMINA	180.0	PAIRED	21.631	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8111630340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/088/SRR17344288/SRR17344288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/088/SRR17344288/SRR17344288_2.fastq.gz	3888907655;3898818960	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311180	SUB10800026	2022-06-20
SRR17344293	SORNAVARI		Oryza sativa	aus	SRR17344293	PRJNA792623	SAMN24449291	SRR17344293			Mali			ILLUMINA	180.0	PAIRED	21.557	IRGSP-1.0	ENA Portal API + ENA sample XML	not_downloaded	pending	xml:cultivar_tag	good	NCBI_SRA	Illumina HiSeq 2000	8083891800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/093/SRR17344293/SRR17344293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR173/093/SRR17344293/SRR17344293_2.fastq.gz	3736340705;3855550117	Plant sample from Oryza sativa	Whole genome re-sequencing of rice USDA mini-core collection	GSOR311141	SUB10800026	2022-06-20
