canonical_name	alias	relation	evidence	n_runs	norm_key
US_Lafitte	US_Lafitte	canonical	mechanical_normalization	1	uslafitte
US_Leah	US_Leah	canonical	mechanical_normalization	1	usleah
US_Lebonnet	US_Lebonnet	canonical	mechanical_normalization	1	uslebonnet
US_M-102	US_M-102	canonical	mechanical_normalization	1	usm102
US_M-204	US_M-204	canonical	mechanical_normalization	1	usm204
US_M-301	US_M-301	canonical	mechanical_normalization	1	usm301
US_M-401	US_M-401	canonical	mechanical_normalization	1	usm401
US_M201	US_M201	canonical	mechanical_normalization	1	usm201
US_M202	US_M202	canonical	mechanical_normalization	1	usm202
US_M205	US_M205	canonical	mechanical_normalization	1	usm205
US_M5	US_M5	canonical	mechanical_normalization	1	usm5
US_M7	US_M7	canonical	mechanical_normalization	1	usm7
US_M9	US_M9	canonical	mechanical_normalization	1	usm9
US_Magnolia	US_Magnolia	canonical	mechanical_normalization	1	usmagnolia
US_Manzano	US_Manzano	canonical	mechanical_normalization	1	usmanzano
US_Mars	US_Mars	canonical	mechanical_normalization	1	usmars
US_Maybelle	US_Maybelle	canonical	mechanical_normalization	1	usmaybelle
US_Medark	US_Medark	canonical	mechanical_normalization	1	usmedark
US_Melrose	US_Melrose	canonical	mechanical_normalization	1	usmelrose
US_Mercury	US_Mercury	canonical	mechanical_normalization	1	usmercury
US_Millie	US_Millie	canonical	mechanical_normalization	1	usmillie
US_Minghui_63	US_Minghui_63	canonical	mechanical_normalization	1	usminghui63
US_NSFTV_199	US_NSFTV_199	canonical	mechanical_normalization	1	usnsftv199
US_NSF_TV107	US_NSF_TV107	canonical	mechanical_normalization	1	usnsftv107
US_NSF_TV_89	US_NSF_TV_89	canonical	mechanical_normalization	1	usnsftv89
US_Nato	US_Nato	canonical	mechanical_normalization	1	usnato
US_Nato	US_Nato_	spelling_variant	mechanical_normalization	1	usnato
US_Neptune	US_Neptune	canonical	mechanical_normalization	1	usneptune
US_Newbonnet	US_Newbonnet	canonical	mechanical_normalization	1	usnewbonnet
US_Newrex	US_Newrex	canonical	mechanical_normalization	1	usnewrex
US_Niquen	US_Niquen	canonical	mechanical_normalization	1	usniquen
US_Nira	US_Nira	canonical	mechanical_normalization	1	usnira
US_Nortai	US_Nortai	canonical	mechanical_normalization	1	usnortai
US_Northrose	US_Northrose	canonical	mechanical_normalization	1	usnorthrose
US_Nova	US_Nova	canonical	mechanical_normalization	1	usnova
US_Nova_66	US_Nova_66	canonical	mechanical_normalization	1	usnova66
US_OS6	US_OS6	canonical	mechanical_normalization	1	usos6
US_Orion	US_Orion	canonical	mechanical_normalization	1	usorion
US_PI245717	US_PI245717	canonical	mechanical_normalization	1	uspi245717
US_PI312777	US_PI312777	canonical	mechanical_normalization	1	uspi312777
US_PR304	US_PR304	canonical	mechanical_normalization	1	uspr304
US_Palmyra	US_Palmyra	canonical	mechanical_normalization	1	uspalmyra
US_Panda	US_Panda	canonical	mechanical_normalization	1	uspanda
US_Pecos	US_Pecos	canonical	mechanical_normalization	1	uspecos
US_Pirogue	US_Pirogue	canonical	mechanical_normalization	1	uspirogue
US_Pratao	US_Pratao	canonical	mechanical_normalization	1	uspratao
US_Prelude	US_Prelude	canonical	mechanical_normalization	1	usprelude
US_Presidio	US_Presidio	canonical	mechanical_normalization	1	uspresidio
US_Priscilla	US_Priscilla	canonical	mechanical_normalization	1	uspriscilla
US_REXORO	US_REXORO	canonical	mechanical_normalization	1	usrexoro
US_Rex	US_Rex	canonical	mechanical_normalization	1	usrex
US_Rexark	US_Rexark	canonical	mechanical_normalization	1	usrexark
US_Rexmont	US_Rexmont	canonical	mechanical_normalization	1	usrexmont
US_Rico_1	US_Rico_1	canonical	mechanical_normalization	1	usrico1
US_Rondo	US_Rondo	canonical	mechanical_normalization	1	usrondo
US_Rosemont	US_Rosemont	canonical	mechanical_normalization	1	usrosemont
US_SLO17	US_SLO17	canonical	mechanical_normalization	1	usslo17
US_STG06L-35-061	US_STG06L-35-061	canonical	mechanical_normalization	1	usstg06l35061
US_Sabine	US_Sabine	canonical	mechanical_normalization	1	ussabine
US_Saturn	US_Saturn	canonical	mechanical_normalization	1	ussaturn
US_Shoemed	US_Shoemed	canonical	mechanical_normalization	1	usshoemed
US_Short_Strawed_Starbonnet	US_Short_Strawed_Starbonnet	canonical	mechanical_normalization	1	usshortstrawedstarbonnet
US_Sierra	US_Sierra	canonical	mechanical_normalization	1	ussierra
US_Sinampaga_Selection	US_Sinampaga_Selection	canonical	mechanical_normalization	1	ussinampagaselection
US_Skybonnet	US_Skybonnet	canonical	mechanical_normalization	1	usskybonnet
US_Starbonnet	US_Starbonnet	canonical	mechanical_normalization	1	usstarbonnet
US_Sunbonnet	US_Sunbonnet	canonical	mechanical_normalization	1	ussunbonnet
US_T007	US_T007	canonical	mechanical_normalization	1	ust007
US_TAINAN_IKU_487	US_TAINAN_IKU_487	canonical	mechanical_normalization	1	ustainaniku487
US_TEBONNET	US_TEBONNET	canonical	mechanical_normalization	1	ustebonnet
US_TORO	US_TORO	canonical	mechanical_normalization	1	ustoro
US_TORO-2	US_TORO-2	canonical	mechanical_normalization	1	ustoro2
US_TP49	US_TP49	canonical	mechanical_normalization	1	ustp49
US_TTEP	US_TTEP	canonical	mechanical_normalization	1	usttep
US_Taggart	US_Taggart	canonical	mechanical_normalization	1	ustaggart
US_Taichung_Native_1	US_Taichung_Native_1	canonical	mechanical_normalization	1	ustaichungnative1
US_TeQing	US_TeQing	canonical	mechanical_normalization	1	usteqing
US_Terso	US_Terso	canonical	mechanical_normalization	1	usterso
US_Texmont	US_Texmont	canonical	mechanical_normalization	1	ustexmont
US_Upland	US_Upland	canonical	mechanical_normalization	1	usupland
US_V7817	US_V7817	canonical	mechanical_normalization	1	usv7817
US_VISTA	US_VISTA	canonical	mechanical_normalization	1	usvista
US_Vegold	US_Vegold	canonical	mechanical_normalization	1	usvegold
US_WC-6	US_WC-6	canonical	mechanical_normalization	1	uswc6
US_WC4443	US_WC4443	canonical	mechanical_normalization	1	uswc4443
US_ZENITH	US_ZENITH	canonical	mechanical_normalization	1	uszenith
US_Zhe_733	US_Zhe_733	canonical	mechanical_normalization	1	uszhe733
UVS	UVS	canonical	mechanical_normalization	1	uvs
UZ ROS 59	UZ ROS 59	canonical	mechanical_normalization	1	uzros59
UZ ROS 7-13	UZ ROS 7-13	canonical	mechanical_normalization	1	uzros713
UZ ROSZ M38	UZ ROSZ M38	canonical	mechanical_normalization	1	uzroszm38
Ulisse	Ulisse	canonical	mechanical_normalization	1	ulisse
Unbongbyeo	Unbongbyeo	canonical	mechanical_normalization	1	unbongbyeo
Undoo	Undoo	canonical	mechanical_normalization	1	undoo
Ungwang	Ungwang	canonical	mechanical_normalization	1	ungwang
Unjangbyeo	Unjangbyeo	canonical	mechanical_normalization	1	unjangbyeo
Unmi	Unmi	canonical	mechanical_normalization	1	unmi
Uryee Boota	Uryee Boota	canonical	mechanical_normalization	1	uryeeboota
V001_Bouzu_5	V001_Bouzu_5	canonical	mechanical_normalization	1	v001bouzu5
V002_norin_20	V002_norin_20	canonical	mechanical_normalization	1	v002norin20
V003_ishikari	V003_ishikari	canonical	mechanical_normalization	1	v003ishikari
V004_hoklaidao	V004_hoklaidao	canonical	mechanical_normalization	1	v004hoklaidao
V005_kairiao_hokkaidao	V005_kairiao_hokkaidao	canonical	mechanical_normalization	1	v005kairiaohokkaidao
V006_hongmaodaozi	V006_hongmaodaozi	canonical	mechanical_normalization	1	v006hongmaodaozi
V007_gengou	V007_gengou	canonical	mechanical_normalization	1	v007gengou
V008_laoguangtou	V008_laoguangtou	canonical	mechanical_normalization	1	v008laoguangtou
V009_xiaobaimao	V009_xiaobaimao	canonical	mechanical_normalization	1	v009xiaobaimao
V010_gailiangguoguang	V010_gailiangguoguang	canonical	mechanical_normalization	1	v010gailiangguoguang
V011_laotoudao	V011_laotoudao	canonical	mechanical_normalization	1	v011laotoudao
V012_laotoudao_1	V012_laotoudao_1	canonical	mechanical_normalization	1	v012laotoudao1
V013_xiaotiandai_5	V013_xiaotiandai_5	canonical	mechanical_normalization	1	v013xiaotiandai5
V014_longnuo_3	V014_longnuo_3	canonical	mechanical_normalization	1	v014longnuo3
V015_Qishiertianhuanjia	V015_Qishiertianhuanjia	canonical	mechanical_normalization	1	v015qishiertianhuanjia
V016_Erbaimao	V016_Erbaimao	canonical	mechanical_normalization	1	v016erbaimao
V017_Gonghedao	V017_Gonghedao	canonical	mechanical_normalization	1	v017gonghedao
V018_Fuguo	V018_Fuguo	canonical	mechanical_normalization	1	v018fuguo
V019_Guangtouzijian	V019_Guangtouzijian	canonical	mechanical_normalization	1	v019guangtouzijian
V020_Zhumaodao	V020_Zhumaodao	canonical	mechanical_normalization	1	v020zhumaodao
V021_Liushuzhong	V021_Liushuzhong	canonical	mechanical_normalization	1	v021liushuzhong
V022_Xiaohongmao	V022_Xiaohongmao	canonical	mechanical_normalization	1	v022xiaohongmao
V023_Longjiangguangtou	V023_Longjiangguangtou	canonical	mechanical_normalization	1	v023longjiangguangtou
V024_Longxiangdao2	V024_Longxiangdao2	canonical	mechanical_normalization	1	v024longxiangdao2
V025_Hejiang1	V025_Hejiang1	canonical	mechanical_normalization	1	v025hejiang1
V026_Hejiang3	V026_Hejiang3	canonical	mechanical_normalization	1	v026hejiang3
V027_Hejiang11	V027_Hejiang11	canonical	mechanical_normalization	1	v027hejiang11
V028_Hejiang17	V028_Hejiang17	canonical	mechanical_normalization	1	v028hejiang17
V029_Hejiang18	V029_Hejiang18	canonical	mechanical_normalization	1	v029hejiang18
V030_Mudanjiang1	V030_Mudanjiang1	canonical	mechanical_normalization	1	v030mudanjiang1
V031_Mudanjiang2	V031_Mudanjiang2	canonical	mechanical_normalization	1	v031mudanjiang2
V032_Mudanjiang5	V032_Mudanjiang5	canonical	mechanical_normalization	1	v032mudanjiang5
V033_Taiyang3	V033_Taiyang3	canonical	mechanical_normalization	1	v033taiyang3
V034_Hejiang19	V034_Hejiang19	canonical	mechanical_normalization	1	v034hejiang19
V035_Hejiang22	V035_Hejiang22	canonical	mechanical_normalization	1	v035hejiang22
V036_Hejiang23	V036_Hejiang23	canonical	mechanical_normalization	1	v036hejiang23
V037_Heigeng2	V037_Heigeng2	canonical	mechanical_normalization	1	v037heigeng2
V038_Qingniantehao	V038_Qingniantehao	canonical	mechanical_normalization	1	v038qingniantehao
V039_Fengchan9	V039_Fengchan9	canonical	mechanical_normalization	1	v039fengchan9
V040_yukihikari	V040_yukihikari	canonical	mechanical_normalization	1	v040yukihikari
V041_yukara	V041_yukara	canonical	mechanical_normalization	1	v041yukara
V042_Jouiku_397	V042_Jouiku_397	canonical	mechanical_normalization	1	v042jouiku397
V043_yunami	V043_yunami	canonical	mechanical_normalization	1	v043yunami
V044_mastumae	V044_mastumae	canonical	mechanical_normalization	1	v044mastumae
V045_sinsestu	V045_sinsestu	canonical	mechanical_normalization	1	v045sinsestu
V046_yukimochi	V046_yukimochi	canonical	mechanical_normalization	1	v046yukimochi
V047_hamaasahi	V047_hamaasahi	canonical	mechanical_normalization	1	v047hamaasahi
V048_honenwase	V048_honenwase	canonical	mechanical_normalization	1	v048honenwase
V049_fuchihikari	V049_fuchihikari	canonical	mechanical_normalization	1	v049fuchihikari
V050_Dongnong413	V050_Dongnong413	canonical	mechanical_normalization	1	v050dongnong413
V051_Mudanjiang19	V051_Mudanjiang19	canonical	mechanical_normalization	1	v051mudanjiang19
V052_Xixuan1	V052_Xixuan1	canonical	mechanical_normalization	1	v052xixuan1
V053_Hei0200	V053_Hei0200	canonical	mechanical_normalization	1	v053hei0200
V054_Hei0201	V054_Hei0201	canonical	mechanical_normalization	1	v054hei0201
V055_Kendao8	V055_Kendao8	canonical	mechanical_normalization	1	v055kendao8
V056_Kendao9	V056_Kendao9	canonical	mechanical_normalization	1	v056kendao9
V057_Kendao12	V057_Kendao12	canonical	mechanical_normalization	1	v057kendao12
V058_Kendao14	V058_Kendao14	canonical	mechanical_normalization	1	v058kendao14
V059_Kendao20	V059_Kendao20	canonical	mechanical_normalization	1	v059kendao20
V060_Kendao21	V060_Kendao21	canonical	mechanical_normalization	1	v060kendao21
V061_Kenjiandao3	V061_Kenjiandao3	canonical	mechanical_normalization	1	v061kenjiandao3
V062_Kenjiandao6	V062_Kenjiandao6	canonical	mechanical_normalization	1	v062kenjiandao6
V063_Kenjiandao13	V063_Kenjiandao13	canonical	mechanical_normalization	1	v063kenjiandao13
V064_Kengeng04-1031	V064_Kengeng04-1031	canonical	mechanical_normalization	1	v064kengeng041031
V065_Kendao07-193	V065_Kendao07-193	canonical	mechanical_normalization	1	v065kendao07193
V066_Kendao07-774	V066_Kendao07-774	canonical	mechanical_normalization	1	v066kendao07774
V067_Kendao07-921	V067_Kendao07-921	canonical	mechanical_normalization	1	v067kendao07921
V068_Kendao07-1630	V068_Kendao07-1630	canonical	mechanical_normalization	1	v068kendao071630
V069_Kendao07-2249	V069_Kendao07-2249	canonical	mechanical_normalization	1	v069kendao072249
V070_Ken06-792	V070_Ken06-792	canonical	mechanical_normalization	1	v070ken06792
V071_Ken07-572	V071_Ken07-572	canonical	mechanical_normalization	1	v071ken07572
V072_Ken07-769	V072_Ken07-769	canonical	mechanical_normalization	1	v072ken07769
V073_Kenxi013	V073_Kenxi013	canonical	mechanical_normalization	1	v073kenxi013
V074_Kuiku131	V074_Kuiku131	canonical	mechanical_normalization	1	v074kuiku131
V075_Longgeng3	V075_Longgeng3	canonical	mechanical_normalization	1	v075longgeng3
V076_Longgeng8	V076_Longgeng8	canonical	mechanical_normalization	1	v076longgeng8
V077_Longgeng9	V077_Longgeng9	canonical	mechanical_normalization	1	v077longgeng9
V078_Longgeng10	V078_Longgeng10	canonical	mechanical_normalization	1	v078longgeng10
V079_Longgeng11	V079_Longgeng11	canonical	mechanical_normalization	1	v079longgeng11
V080_Longgeng12	V080_Longgeng12	canonical	mechanical_normalization	1	v080longgeng12
V081_Longgeng13	V081_Longgeng13	canonical	mechanical_normalization	1	v081longgeng13
V082_Longgeng14	V082_Longgeng14	canonical	mechanical_normalization	1	v082longgeng14
V083_Longgeng15	V083_Longgeng15	canonical	mechanical_normalization	1	v083longgeng15
V084_Longgeng16	V084_Longgeng16	canonical	mechanical_normalization	1	v084longgeng16
V085_Longgeng17	V085_Longgeng17	canonical	mechanical_normalization	1	v085longgeng17
V086_Longgeng19	V086_Longgeng19	canonical	mechanical_normalization	1	v086longgeng19
V087_Longgeng20	V087_Longgeng20	canonical	mechanical_normalization	1	v087longgeng20
V088_Longgeng21	V088_Longgeng21	canonical	mechanical_normalization	1	v088longgeng21
V089_Longgeng22	V089_Longgeng22	canonical	mechanical_normalization	1	v089longgeng22
V090_Longgeng23	V090_Longgeng23	canonical	mechanical_normalization	1	v090longgeng23
V091_Longgeng24	V091_Longgeng24	canonical	mechanical_normalization	1	v091longgeng24
V092_Longgeng25	V092_Longgeng25	canonical	mechanical_normalization	1	v092longgeng25
V093_Longgeng26	V093_Longgeng26	canonical	mechanical_normalization	1	v093longgeng26
V094_Longgeng27	V094_Longgeng27	canonical	mechanical_normalization	1	v094longgeng27
V095_Longgeng28	V095_Longgeng28	canonical	mechanical_normalization	1	v095longgeng28
V096_Longgeng29	V096_Longgeng29	canonical	mechanical_normalization	1	v096longgeng29
V097_Longgengxiang1	V097_Longgengxiang1	canonical	mechanical_normalization	1	v097longgengxiang1
V098_Longhua01-687	V098_Longhua01-687	canonical	mechanical_normalization	1	v098longhua01687
V099_Longhua05-379	V099_Longhua05-379	canonical	mechanical_normalization	1	v099longhua05379
V1	V1	canonical	mechanical_normalization	1	v1
V100_Longhua00-485	V100_Longhua00-485	canonical	mechanical_normalization	1	v100longhua00485
V101_Longjiao04-2637	V101_Longjiao04-2637	canonical	mechanical_normalization	1	v101longjiao042637
V102_Longjiao04-908	V102_Longjiao04-908	canonical	mechanical_normalization	1	v102longjiao04908
V103_Longjiao06-192	V103_Longjiao06-192	canonical	mechanical_normalization	1	v103longjiao06192
V104_Longjiao9603	V104_Longjiao9603	canonical	mechanical_normalization	1	v104longjiao9603
V105_Longsheng01-028-2	V105_Longsheng01-028-2	canonical	mechanical_normalization	1	v105longsheng010282
V106_Longsheng01-107	V106_Longsheng01-107	canonical	mechanical_normalization	1	v106longsheng01107
V107_Longyu05-158	V107_Longyu05-158	canonical	mechanical_normalization	1	v107longyu05158
V108_Longfeng05-191	V108_Longfeng05-191	canonical	mechanical_normalization	1	v108longfeng05191
V109_Longzu01-4160	V109_Longzu01-4160	canonical	mechanical_normalization	1	v109longzu014160
V110_Longnuo2	V110_Longnuo2	canonical	mechanical_normalization	1	v110longnuo2
V113_Longdao1	V113_Longdao1	canonical	mechanical_normalization	1	v113longdao1
V114_Longdao3	V114_Longdao3	canonical	mechanical_normalization	1	v114longdao3
V115_Longdao4	V115_Longdao4	canonical	mechanical_normalization	1	v115longdao4
V116_Longdao5	V116_Longdao5	canonical	mechanical_normalization	1	v116longdao5
V117_Longdao6	V117_Longdao6	canonical	mechanical_normalization	1	v117longdao6
V118_Longdao7	V118_Longdao7	canonical	mechanical_normalization	1	v118longdao7
V119_Longdao8	V119_Longdao8	canonical	mechanical_normalization	1	v119longdao8
V120_Longdao9	V120_Longdao9	canonical	mechanical_normalization	1	v120longdao9
V121_Beidao1	V121_Beidao1	canonical	mechanical_normalization	1	v121beidao1
V122_Beidao2	V122_Beidao2	canonical	mechanical_normalization	1	v122beidao2
V123_Beidao3	V123_Beidao3	canonical	mechanical_normalization	1	v123beidao3
V124_Suigeng3	V124_Suigeng3	canonical	mechanical_normalization	1	v124suigeng3
V125_Suigeng4	V125_Suigeng4	canonical	mechanical_normalization	1	v125suigeng4
V126_Suigeng5	V126_Suigeng5	canonical	mechanical_normalization	1	v126suigeng5
V127_Suigeng6	V127_Suigeng6	canonical	mechanical_normalization	1	v127suigeng6
V128_Suigeng7	V128_Suigeng7	canonical	mechanical_normalization	1	v128suigeng7
V129_Suigeng8	V129_Suigeng8	canonical	mechanical_normalization	1	v129suigeng8
V130_Suigeng9	V130_Suigeng9	canonical	mechanical_normalization	1	v130suigeng9
V131_Suigeng10	V131_Suigeng10	canonical	mechanical_normalization	1	v131suigeng10
V132_Sui5348	V132_Sui5348	canonical	mechanical_normalization	1	v132sui5348
V133_Sui7365	V133_Sui7365	canonical	mechanical_normalization	1	v133sui7365
V134_Sui02-6173	V134_Sui02-6173	canonical	mechanical_normalization	1	v134sui026173
V135_Sui6047	V135_Sui6047	canonical	mechanical_normalization	1	v135sui6047
V136_Sui298	V136_Sui298	canonical	mechanical_normalization	1	v136sui298
V137_Sui91-5193	V137_Sui91-5193	canonical	mechanical_normalization	1	v137sui915193
V138_Sui93-6165	V138_Sui93-6165	canonical	mechanical_normalization	1	v138sui936165
V139_Suixiang05-967	V139_Suixiang05-967	canonical	mechanical_normalization	1	v139suixiang05967
V140_Suinuo05-721	V140_Suinuo05-721	canonical	mechanical_normalization	1	v140suinuo05721
V141_Longdun93-389	V141_Longdun93-389	canonical	mechanical_normalization	1	v141longdun93389
V142_Longdun102	V142_Longdun102	canonical	mechanical_normalization	1	v142longdun102
V143_Longdun104	V143_Longdun104	canonical	mechanical_normalization	1	v143longdun104
V144_Longdun105	V144_Longdun105	canonical	mechanical_normalization	1	v144longdun105
V145_Nongda04-006	V145_Nongda04-006	canonical	mechanical_normalization	1	v145nongda04006
V146_Nongda04-009	V146_Nongda04-009	canonical	mechanical_normalization	1	v146nongda04009
V147_Nongda05-030	V147_Nongda05-030	canonical	mechanical_normalization	1	v147nongda05030
V148_Nongda05-109	V148_Nongda05-109	canonical	mechanical_normalization	1	v148nongda05109
V149_Nongda99D004	V149_Nongda99D004	canonical	mechanical_normalization	1	v149nongda99d004
V150_Mudanjiang8	V150_Mudanjiang8	canonical	mechanical_normalization	1	v150mudanjiang8
V151_Mudanjiang12	V151_Mudanjiang12	canonical	mechanical_normalization	1	v151mudanjiang12
V152_Mudanjiang20	V152_Mudanjiang20	canonical	mechanical_normalization	1	v152mudanjiang20
